#Ejercicio,Org.,Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos
1.0,2019.0,45003,Transferencias Corrientes Comunidad Madrid BESCAM,727480.0,0.0,727480.0,357240.0
1.0,2019.0,45004,Transferencias Corrientes Comunidad Madrid PRISMA,203663.0,0.0,203663.0,0.0
1.0,2019.0,45050,Transferencias Corrientes Empleo Activacion,0.0,39960.0,39960.0,0.0
1.0,2019.0,45051,Transferencias Corrientes Empleo Reactivacion,0.0,159840.0,159840.0,0.0
1.0,2019.0,46600,Transferencias corrientes FEMP,0.0,0.0,0.0,0.0
1.0,2019.0,48000,Aportaciones Privadas sin animo de lucro,100.0,6461.0,6561.0,49374.97
1.0,2019.0,48001,Aportaciones Privadas Juventud,100.0,0.0,100.0,0.0
1.0,2019.0,48002,Aportaciones Privadas Deportes,100.0,0.0,100.0,0.0
1.0,2019.0,52000,Intereses de Depósito,100.0,0.0,100.0,0.0
1.0,2019.0,54100,Producto Arrendamiento de fincas urbanas,5500.0,0.0,5500.0,1272.31
1.0,2019.0,54101,Explotacion Bares e Instalaciones Municipales,20000.0,0.0,20000.0,0.0
1.0,2019.0,54200,Poligono Ganadero y Pastos,9500.0,0.0,9500.0,10836.83
1.0,2019.0,55000,Concesiones Administrativas,440000.0,0.0,440000.0,390083.45
1.0,2019.0,55400,Aprovechamientos Cinegéticos,2950.0,0.0,2950.0,28754.73
1.0,2019.0,55401,Ocupaciones Monte de U.P  y Aprovechamientos Fores,34000.0,0.0,34000.0,20324.11
1.0,2019.0,60000,Enajenacion de Solares  y Terrenos Urbanos,70000.0,0.0,70000.0,0.0
1.0,2019.0,75080,Subvenciones PIRMA de Capital Comunidad de Madrid,2035550.16,0.0,2035550.16,159845.63
1.0,2019.0,75081,Subvenciones CapitalComunidad de Madrid. Compostaje,0.0,0.0,0.0,0.0
1.0,2019.0,79000,Subvenciones Capital Comunidad Europea,0.0,0.0,0.0,0.0
1.0,2019.0,87000,Remanetes de Tesoreria para Gastos Generales,0.0,1983419.86,1983419.86,0.0
1.0,2019.0,87001,Remanetes de Tesoreria para Suplmentos de Crédito,0.0,1543550.17,1543550.17,0.0
1.0,2019.0,87003,Remanentes de  tesoreria IFS 2016,0.0,1795318.01,1795318.01,0.0
1.0,2019.0,91300,Préstamo a largo plazo de entidades fuera del sector público,600000.0,0.0,600000.0,450000.0
#,,,,14563673.6,5624511.25,20188184.85,11140297.33
