#Ejercicio,Org.,Econ.,Denominación,Previsiones Iniciales,Modificaciones de previsiones,Previsiones Definitivas,Derechos reconocidos
2012.0,,33100,"Tasa  Uso Suelo, Enrtrada de Vehículos Aceras",14000.0,0.0,14000.0,14352.27
2012.0,,33200,"Tasa  Uso Suelo, Subsuelo y Vuelo Compañias Sumini",130000.0,0.0,130000.0,95755.01
2012.0,,33600,Tasa  Venta Ambulante Semanal,18000.0,0.0,18000.0,18089.0
2012.0,,33601,"Tasa  Uso Suelo, con Mesas y sillas  finalidad luc",27000.0,0.0,27000.0,29203.42
2012.0,,33602,"Tasa  Uso Suelo, con Contenedores y Meterial Const",5000.0,0.0,5000.0,10070.04
2012.0,,33800,Compensación Telefónica de España SA,45000.0,0.0,45000.0,39451.31
2012.0,,33900,Tasa por Utilización de Instalaciones Municipales,6000.0,0.0,6000.0,7737.15
2012.0,,34200,Servicios  Escuelas impartidas en Casa de Cultura,195000.0,0.0,195000.0,193553.71
2012.0,,34202,Servicios Educativos Actividades  Colegios ,5000.0,0.0,5000.0,0.0
2012.0,,34400,Preci Patrimonial Ferias Comercio Local ,0.0,0.0,0.0,40275.54
2012.0,,34401,Prec Publico Fiestas Locales,100000.0,26304.91,126304.91,107274.08
2012.0,,34402,Precio Publico Actividades Juveniles,1000.0,0.0,1000.0,0.0
2012.0,,34403,Entradas Teatro Municipal ,30000.0,0.0,30000.0,26169.66
2012.0,,34405,Precio Publico Publicidad  Moralzarzal Televisión,480.0,0.0,480.0,0.0
2012.0,,34900,Convenio Ecoembes Basura selectiva,60000.0,0.0,60000.0,51855.65
2012.0,,35000,Conribuciones Especiales para obras,300000.0,0.0,300000.0,0.0
2012.0,,38901,Reintegro de Gastos,0.0,3570.83,3570.83,83706.46
2012.0,,38902,Reintegro de Gastos Cerrados,0.0,0.0,0.0,5109.25
2012.0,,39120,Multas por infracciones Ordenanza de Circulación,0.0,0.0,0.0,45.0
2012.0,,39190,Multas Administrativas Generales,60000.0,0.0,60000.0,72424.48
2012.0,,39211,Recargos de Apremio,40000.0,0.0,40000.0,86771.79
2012.0,,39300,Intereses de Demora,30000.0,0.0,30000.0,85031.0
2012.0,,39301,Reintegro de Gastos Procedimientos Ejecutivos,15000.0,0.0,15000.0,26173.6
2012.0,,39610,Cuotas de Urbanización Iniciativa Pública,3241222.58,0.0,3241222.58,3201840.35
2012.0,,39700,Aprovechamientos Urbanisticos,0.0,0.0,0.0,183202.7
2012.0,,39900,Imprevistos,500.0,0.0,500.0,150.25
2012.0,,42000,participación Tributos del Estado,1750000.0,0.0,1750000.0,1692459.65
2012.0,,42090,Transferencias Juzgado de paz y Otros,3750.0,9545.0,13295.0,9882.72
2012.0,,45002,Transferencias Corrientes Comunidad de Madrid,200000.0,-11666.0,188334.0,192519.96
2012.0,,45003,Transferencias Corrientes Comunidad Madrid BESCAM,818000.0,0.0,818000.0,721056.0
2012.0,,48000,Aportaciones Privadas sin animo de lucro,4000.0,6134.0,10134.0,9777.08
2012.0,,48001,Aportaciones Privadas Juventud,1500.0,0.0,1500.0,1350.0
2012.0,,48002,Aportaciones Privadas Deportes,1000.0,0.0,1000.0,0.0
2012.0,,52000,Intereses de Depósito ,1000.0,0.0,1000.0,501.47
2012.0,,54100,Producto Arrendamiento de fincas urbanas,4000.0,0.0,4000.0,8060.69
2012.0,,54101,Explotacion Bares e Instalaciones Municipales,1000.0,0.0,1000.0,102.4
2012.0,,54200,Poligono Ganadero y Pastos,10000.0,0.0,10000.0,8836.91
2012.0,,55000,Concesiones Administrativas,375000.0,0.0,375000.0,401434.66
2012.0,,55400,Aprovechamientos Cinegéticos,2600.0,0.0,2600.0,2509.32
2012.0,,55401,Ocupaciones Monte de U.P  y Aprovechamientos Fores,19100.0,0.0,19100.0,26904.08
2012.0,,60000,Enajenacion de Solares  y Terrenos Urbanos,888473.09,-189013.69,699459.4,55550.0
2012.0,,72000,Transferencias de Capital del Estado MAP,0.0,0.0,0.0,0.0
2012.0,,75002,Transferencias de Capital Comunidad de Madrid,0.0,3500.0,3500.0,3500.0
2012.0,,87003,Remanentes de Crédito,0.0,214328.89,214328.89,0.0
#,,,,15132490.67,62703.94,15195194.61,14224318.36
