#Org,Prog,Econ,Denominación ,Vinc.Org.,Vinc.Func,Vinc.Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
1,135,22199,Suministros Varios,1,135,2,1000,0,1000,1682.31
1,135,22200,Comunicaciones Telefonicas Proteción Civil,1,135,2,1500,0,1500,1846.35
1,135,22401,Primas de Seguros Vehículos Protección Civil ,1,135,2,4500,0,4500,2170.61
1,135,22404,Primas de Seguros Accidentes Protección Civil ,1,135,2,2500,0,2500,2024.08
1,135,23020,Gastos Manutencion Voluntariado,1,135,2,2000,0,2000,1513.16
1,135,62300,Maquinaria e Instalaciones Proteccion Civil,1,135,6,0,0,0,0
1,135,62400,Vehículo Protección Civil,1,135,6,50000,35148,85148,41113.3
1,135,62500,Equipamiento Proteccion Civil,1,135,6,9000,-670,8330,4620.43
1,151,10000,Retribuciones Altos Cargos,1,151,1,35700,-18487.5,17212.5,17212.5
1,151,11000,Retribuciones Personal Event.Gabinete,1,151,1,15350,13203.65,28553.65,22223.63
1,151,12000,Retribuciones Básicas Funcionarios Urbanismo,1,151,1,60000,0,60000,0
1,151,12001,Retribuciones Básicas Funcionarios Urbanismo A1,1,151,1,0,0,0,14972.01
1,151,12002,Retribuciones Básicas Funcionarios Urbanismo A2,1,151,1,0,0,0,13107.18
1,151,12003,Retribuciones Básicas Funcionarios Urbanismo C1,1,151,1,0,0,0,19920.12
1,151,12004,Retribuciones Básicas Funcionarios Urbanismo C2,1,151,1,0,0,0,9471.6
1,151,12100,Retribuciones Complem Funcionarios Urbanismo,1,151,1,102090,0,102090,103943.1
1,151,13000,Retribuciones Personal Fijo Brigada,1,151,1,91460,0,91460,61211.94
1,151,13100,Retribuciones Personal Fijo Brigada,1,151,1,0,0,0,21609.52
1,151,16000,Seguros Sociales Personal Urbanismo,1,151,1,87878.61,-1775.53,86103.08,85089.21
1,151,21000,Repar.y Manten.Infraestructura,1,151,2,195000,0,195000,218962.51
1,151,21002,Repar.y Mantenim.Infraestructuras INEM,1,151,2,50000,0,50000,10325.7
1,151,21200,Reparaciones Nave Municipal ,1,151,2,1500,0,1500,0
1,151,21300,Mantenimiento de Instalaciones y Utillaje,1,151,2,15000,0,15000,20973.54
1,151,21400,Reparacion vehiculos vias públicas,1,151,2,10000,0,10000,10160.67
1,151,21500,Mantenimiento Enseres Vias publicas,1,151,2,500,0,500,0
1,151,22100,Energía Eléctrica  Nave Municipal,1,151,2,0,0,0,85.58
1,151,22101,Suministro agua Vias Publicas,1,151,2,2500,0,2500,94.94
1,151,22103,Suministro Combustibles y Carburantes Vias Publica,1,151,2,8500,0,8500,8390.63
1,151,22104,Vestuario Brigadas Vias Publicas,1,151,2,1500,0,1500,1238.35
1,151,22199,Suministros Varios Vias Publicas,1,151,2,1000,0,1000,220
1,151,22200,Comunicaciones Telefónicas Vias Publicas,1,151,2,4000,0,4000,3824.68
1,151,22400,Seguros Urbanismo,1,151,2,3500,0,3500,2567.83
1,151,22604,Indemnizaciones Responsabilidad Patrimonial Viario,1,151,2,10000,0,10000,3350.71
1,151,22701,Contratos de Seguridad Nave Municipal ,1,151,2,0,0,0,736.89
1,151,22706,Servicios Tecnicos Urbanisticos y topograficos,1,151,2,42000,0,42000,57244.63
1,151,22706,REM Ejecucion Subsidiaria Calle Becerril,1,151,2,0,22687.5,22687.5,10340.87
1,151,23120,Gastos Locomoción Urbanisticos,1,151,2,500,0,500,0
1,151,62700,REM Estudios y Trabajos Técnicos,1,151,6,0,75567.79,75567.79,50950.08
1,153,61000,Infraestrucuras Generales,1,153,6,109000,275000,384000,269852.34
1,153,61001,Inversion Infraestructuras Aceras,1,153,6,94500,0,94500,89958.39
1,153,62700,REM Estudios y Trabajos Técnicos,1,153,6,0,37366.37,37366.37,18403.25
1,161,21000,Reparaciones Servicio de Aguas,1,161,2,170000,-9800,160200,148984.23
1,161,22700,Limpieza de Alcantarillado,1,161,2,12000,0,12000,1009.71
1,161,22708,Servicios Recaudacion Canal Isabel II,1,161,2,19000,0,19000,22630.86
1,161,61000,Inversiones Infraestructura Servicio Aguas y Alcan,1,161,6,128000,95000,223000,85092.97
1,162,22501,Tasa Autonomicas Eliminacion Residuos,1,162,2,40000,0,40000,40749.71
1,162,22700,Contrato Recogida de basuras,1,162,2,320000,0,320000,291096
1,162,22702,Contrato  Explotacion Punto Limpio ,1,162,2,27632,0,27632,27632.52
1,163,22700,Contrato Limpieza Viaria,1,163,2,335000,0,335000,308657.95
1,163,22719,Servicio de Limpieza y Desinfección Viaria Infraes,1,163,2,8000,0,8000,6024.81
1,164,62200,Fosas de Cementerio,1,164,6,0,25000,25000,18077.4
1,164,62200,REM Fosas de Cementerio,1,164,6,0,14520,14520,14520
1,165,21001,Reparac.y Manten.Alumbrado Publico,1,165,2,0,0,0,44761.86
1,165,22100,Suministro de Energía Eléctrica Vias Publicas,1,165,2,335752.55,-3008.88,332743.67,221847.98
1,165,22719,Reparac.y Manten.Alumbrado Publico,1,165,2,0,0,0,30461.53
1,165,48900,Subvención Reintegro Suministro Electrico Viario,1,165,4,0,3008.88,3008.88,3008.88
1,165,62300,Inversion Reposicion de Alumbrado Público,1,165,6,248000,0,248000,25905.91
1,171,10000,Retribuciones Concejala de Medio Ambiente ,1,171,1,36740.58,-25420.41,11320.17,11320.17
1,171,11000,Retribuciones Directora de medio Ambiente,1,171,1,4650,-540.22,4109.78,4109.78
1,171,16000,Seguridad Social Personal  Organos de Gobierno,1,171,1,11994.52,-7123.18,4871.34,4871.34
1,171,21000,Repar.y Manten.Infraestructura Parques,1,171,2,8000,6400,14400,8846.32
1,171,21300,Reparacion  Mobiliario  y Columpios,1,171,2,35000,-22200,12800,13875.35
1,171,22101,Parques Suministro de Agua,1,171,2,15000,0,15000,3874
1,171,22200,Comunicaciones telefónicas,1,171,2,1200,0,1200,300.11
1,171,22501,Tasas  y Otros Tributos,1,171,2,900,-400,500,975.26
1,171,22605,Gastos  de  Comunicación Medio Ambiente,1,171,2,0,0,0,2770.9
1,171,22718,Contrato  de Prestación Servicios Manten Jardines,1,171,2,395000,-5300,389700,392309.78
1,171,22719,Contrato Servicios   y Tratamien Anim Domésticos,1,171,2,4000,-1300,2700,2851.74
1,171,61000,Inversiones Jardines ,1,171,6,24000,183000,207000,150974.56
1,171,61000,REM Inversiones Infraestructura jardines y Caminos,1,171,6,0,3448.5,3448.5,3448.5
1,171,61001,REM Cerramiento La Dehesa,1,171,6,0,40280.29,40280.29,34648.74
1,171,62500,Equipamiento de Columpios y Mobiliario de Jardines,1,171,6,52000,20000,72000,40898.73
1,171,62601,Programa Informático Rutas Ambientales,1,171,6,0,0,0,5989.5
1,221,12700,Aportacion Plan Pensiones Personal,1,221,1,25000,0,25000,23667.15
1,221,16200,Accion Formacion y perfecionamiento del personal,1,221,1,4160,0,4160,3511.29
1,221,16201,Formacion y Perfeccionamiento Policia,1,221,1,1840,0,1840,0
1,221,16203,Acción Social Asistencia Sanitaria Funiconarios,1,221,1,9910,0,9910,7487.5
1,221,16204,Acción Social del Personal Laboral ,1,221,1,5250,0,5250,431.28
1,230,10000,Retribuciones Altos Cargos,1,230,1,0,13620.6,13620.6,5264.47
1,230,11000,Retribuciones Personal Event.Gabinete Servicios So,1,230,1,4650,0,4650,4109.78
1,230,13000,Retribuciones Personal laboral Limpieza,1,230,1,3700,0,3700,0
1,230,16000,Cotización Seguridad Social,1,230,1,2000,4344.97,6344.97,4215.85
1,230,21200,Reparaciones en Hogar de Tercera Edad,1,230,2,2000,0,2000,3803.19
1,230,21300,Reparaciones Maquinaria Hogar de Tercera Edad,1,230,2,12000,0,12000,11901.55
1,230,22100,Energia Electrica Hogar de Tercera Edad,1,230,2,26000,0,26000,21057.51
1,230,22101,Agua Hogar de Tercera Edad,1,230,2,4500,0,4500,3269.73
1,230,22103,Combustible y Carburante Hogar de Tercera Edad,1,230,2,1500,0,1500,751.07
1,230,22110,Productos Limpieza Hogar de Tercera Edad,1,230,2,1000,0,1000,142.74
1,230,22199,Suministros varios Hogar de Tercera Edad,1,230,2,1000,0,1000,744.72
1,230,22200,Teléfono Hogar 3ª Edad y Asistente Social,1,230,2,6500,0,6500,6653.58
1,230,22601,Actividades Tercera Edad. Comida Tradicional  y ot,1,230,2,50000,-3031,46969,41250.24
1,230,22700,Contrato Limpieza,1,230,2,18000,0,18000,15798.24
1,230,22701,Contratos de Seguridad ,1,230,2,0,0,0,1110.78
1,230,22718,Contrato de Servicios de Podólogo ,1,230,2,5000,0,5000,2659.2
1,230,22719,Otros Contratos Gestión Servicios ,1,230,2,28000,0,28000,24612.5
1,230,22720,Contrato Servicios Hogar Mayores: Manuntencion,1,230,2,5500,0,5500,6978.35
1,230,22721,Contrato de Servicios de Emergencia Social,1,230,2,0,8000,8000,5252.4
1,230,23000,Asignaciones Asistencias Organos de Gobierno,1,230,2,17400,0,17400,7830
1,230,46300,Transferencias Mancomunidad Servicios Sociales,1,230,4,180000,3031,183031,183030.91
1,230,48900,Subvenciones sin animo lucro Servicios sociales,1,230,4,2000,0,2000,1500
1,230,62201,Reposición Edificio Hogar Tercera Edad,1,230,6,13000,0,13000,0
1,241,13101,Retribuciones Contratos de Formacion ,1,241,1,0,317730.6,317730.6,303603.4
1,241,13102,Retribuciones formacion Jovenes Cualificados,1,241,1,0,27241.2,27241.2,1279.2
1,241,14300,Retrib Complemento Programa Desesmpleados,1,241,1,35000,36000,71000,43054.15
1,241,14301,Retrib Complemento Colaborac Social II,1,241,1,0,27287.9,27287.9,30261.05
1,241,16000,Segurodad Social Programa de Colaborac Social  I,1,241,1,0,12276.2,12276.2,553.12
1,241,16001, Cuots Sociales Personal,1,241,1,6000,0,6000,15789.56
1,241,16002, Cuotas Sociales Personal Colabo Social II,1,241,1,0,3519.37,3519.37,1639.73
1,241,16003,Cuotas Sociales Personal formacion Jovenes,1,241,1,0,8758.8,8758.8,0
1,241,22706,Contratos de servicios de Formación ,1,241,2,5000,2400,7400,2400
1,241,22719,Contratos de servicios de Formación  II,1,241,2,0,108000,108000,105300
1,320,10000,Retribuciones Altos Cargos,1,320,1,0,9999.99,9999.99,9999.99
1,320,13000,Retribuciones Personal Fijo Educación,1,320,1,114000,0,114000,112470.96
1,320,16000,Seguros sociales Personal Educación,1,320,1,38402.48,3190,41592.48,37921.23
1,320,21200,Reparación y mantenimiento Edificios Educación,1,320,2,30000,0,30000,14637.05
1,320,21300,Reparacion y Manten de Maquinaria e Instalac,1,320,2,30000,0,30000,40165.4
1,320,21500,Reparación mobiliario y enseres,1,320,2,1000,0,1000,0
1,320,22100,Suministro Electrico Educacion,1,320,2,35000,0,35000,26801.9
1,320,22101,Suminsitro Agua Educacion,1,320,2,13000,0,13000,13709.54
1,320,22103,Combustibles y Carburantes,1,320,2,85000,-15930,69070,40234.6
1,320,22104,Vestuario Personal Educación,1,320,2,1000,0,1000,0
1,320,22110,Productos limpieza y aseo,1,320,2,5000,0,5000,3500.3
1,320,22199,Suministros Varios Educacion,1,320,2,1000,7600,8600,6325.85
1,320,22200,Comunicaciones Telefónicas Educación,1,320,2,2000,0,2000,2315.53
1,320,22300,Alquiler Transportes Actividades Escolares,1,320,2,1000,0,1000,50
1,320,22400,Seguros Educación,1,320,2,200,0,200,0
1,320,22700,Contrato de Servicio de Limpieza Educacion ,1,320,2,78500,0,78500,75392.54
1,320,22701,Contratos de Seguridad Educacion ,1,320,2,0,0,0,6764.82
1,320,22706,Contrato Prestación Servicios Casa de Niños,1,320,2,147000,0,147000,144380.01
1,320,22718,Contratos Servicios de Apoyo  Prevenc  Dental,1,320,2,2000,0,2000,1296
1,320,22720,Contratos Servicios de Apoyo  y Otros Educativos,1,320,2,6000,-6000,0,0
1,320,23000,Asignaciones Asistencias Organos de Gobierno,1,320,2,17400,-9570,7830,7830
1,320,48900,Subvenciones Colegio Publico,1,320,4,5000,6500,11500,10940.26
1,320,62200,Inversiones en Edificios Educativos,1,320,6,18000,65000,83000,34036.2
1,320,62300,Inversiones en Maquinaria y  Utillajes Colegios,1,320,6,0,0,0,46333.36
1,320,62500,Mobiliario Educacion,1,320,6,15000,0,15000,9748.97
1,320,62700,Estudios y Trabajos Técnicos,1,320,6,70000,0,70000,22746.21
1,320,62700,REM Inversiones en Edificios Educativos,1,320,6,0,21659,21659,21659
1,332,12000,Retribuciones  Basicas Funcionarios Biblioteca,1,332,1,40000,0,40000,0
1,332,12002,Retribuciones  Basicas Funcionarios Biblioteca A2,1,332,1,0,0,0,13606.32
1,332,12003,Retribuciones  Basicas Funcionarios Biblioteca C1,1,332,1,0,0,0,11789.93
1,332,12004,Retribuciones  Basicas Funcionarios Biblioteca C2,1,332,1,0,0,0,18464.43
1,332,12100,Retribuciones  Complemen Funcionarios. ,1,332,1,62000,0,62000,60993.52
1,332,13000,Retribuciones Personal Fijo Biblioteca,1,332,1,0,0,0,551.55
1,332,16000,Gastos Sociales Personal Biblioteca,1,332,1,30597,0,30597,26394.42
1,332,21200,Reparacion Edificio Biblioteca,1,332,2,4000,0,4000,3893.5
1,332,21300,Reparacion maquinaria e instalac  Biblioteca,1,332,2,3000,0,3000,1300.32
1,332,21600,Reparacion y Mantenimiento de Equipos Infor,1,332,2,3000,0,3000,2457.58
1,332,22000,Material Ordinario no inventar,1,332,2,2000,0,2000,0
1,332,22001,"Prensa, Revistas y Otros",1,332,2,6500,0,6500,9480.42
1,332,22002,Consumibles Informáticos,1,332,2,300,0,300,0
1,332,22100,Suministro energia Electrica Biblioteca,1,332,2,10200,0,10200,10491.21
1,332,22101,Suministro de  Agua,1,332,2,500,0,500,291.52
1,332,22110,Suministros de Productos de Limpieza y Aseo,1,332,2,800,0,800,0
1,332,22199,Suministros  Varios,1,332,2,500,0,500,0
1,332,22200,Comunicaciones telefónicas Biblioteca,1,332,2,1800,0,1800,2081.84
1,332,22400,Seguros Biblioteca,1,332,2,500,0,500,0
1,332,22609,Actividades Culturales y Recreativas,1,332,2,14000,0,14000,10678.63
1,332,22700,Contratos de Limpieza de Biblioteca,1,332,2,15000,0,15000,15415.4
1,332,22701,Contrato Seguridad,1,332,2,15000,0,15000,470.69
1,332,23120,Gastos de Locomoción,1,332,2,200,0,200,91.05
1,334,10000,Retribuciones Altos Cargos,1,334,1,27815,-4404.37,23410.63,21124.92
1,334,12000,Retribuciones Básicas Funcionarios,1,334,1,18000,0,18000,0
1,334,12003,Retribuciones Básicas Funcionarios C1,1,334,1,0,0,0,11118.36
1,334,12004,Retribuciones Básicas Funcionarios C2,1,334,1,0,0,0,7191
1,334,12100,Retribuciones Complementarias Funcionarios,1,334,1,34500,0,34500,34960.23
1,334,13000,Retribuciones Personal Fijo Cultura,1,334,1,105100,-13000,92100,75582.63
1,334,13100,Retribuciones Personal Temporal  Cultura,1,334,1,0,0,0,10871.07
1,334,16000,Gastos Sociales Personal de Cultura,1,334,1,56440,-1310,55130,48137.66
1,334,21200,Reparacion Edificio Cultura,1,334,2,21000,-13196.52,7803.48,4460.47
1,334,21201,Mantenimiento Edificio Serv Multiples,1,334,2,10000,0,10000,0
1,334,21300,Reparacion maquinaria e instalac.Cultura,1,334,2,28000,0,28000,35874.22
1,334,21500,Reparacion Mobiliario y Enseres Cultura,1,334,2,1000,0,1000,3192.55
1,334,21600,Reparacion y Mantenimiento de Equipos Infor,1,334,2,1000,0,1000,0
1,334,22000,Material Ordinario no inventar,1,334,2,2000,0,2000,798.3
1,334,22001,"Prensa, Revistas y Otros",1,334,2,300,0,300,113.89
1,334,22002,Consumibles Informáticos,1,334,2,1000,0,1000,0
1,334,22100,Suministro energia cultura,1,334,2,37000,0,37000,39198.58
1,334,22101,Suministro de  Agua,1,334,2,3000,0,3000,2271.81
1,334,22103,Suministro combustibles Cultura,1,334,2,30000,0,30000,17196.58
1,334,22104,Vesturario personal cultura,1,334,2,500,0,500,266.2
1,334,22110,Suministros de Productos de Limpieza y Aseo,1,334,2,4000,0,4000,2056.72
1,334,22199,Suministros  Varios,1,334,2,1500,0,1500,462.84
1,334,22200,Comunicaciones telefónicas Cultura,1,334,2,5000,0,5000,3429.36
1,334,22400,Seguros Cultura,1,334,2,600,0,600,372.15
1,334,22601,Atenciones Protocolarias y Representativas,1,334,2,1000,0,1000,82.56
1,334,22609,Actividades Culturales y Recreativas,1,334,2,80000,9000,89000,99798.36
1,334,22700,Contrato de Servicio de Limpieza  Casa Cultura,1,334,2,0,13000,13000,11425.26
1,334,22701,Contratos de Seguridada Cultura,1,334,2,0,0,0,640.09
1,334,22706,Contratos de Prestacion de Servicios Talleres,1,334,2,160000,0,160000,138293.6
1,334,22708,Contrato Servicios: Escuela de Música,1,334,2,53000,0,53000,52999.92
1,334,22718,Encomienda Getion Plaza Toros y Escuela Taurina,1,334,2,0,83100,83100,83100
1,334,22719,Contrato de Servicios Sustitucion de Empleados,1,334,2,0,0,0,4333.91
1,334,23020,Dietas personal ,1,334,2,300,0,300,0
1,334,23120,Gastos de Locomoción,1,334,2,300,0,300,0
1,334,44900,Transferencias Corrientes Sociedad Municipal ,1,334,4,83100,-83100,0,0
1,334,62200,Inversioens Reposición Biblioteca,1,334,6,70000,0,70000,0
1,334,62300,Equipamiento de Instalaciones. y Utillajes ,1,334,6,0,4196.52,4196.52,4196.52
1,338,22608,Festejos populares de Septiembre,1,338,2,250000,0,250000,241146.75
1,338,22610,Otros Festejos Populares,1,338,2,30000,0,30000,33151.05
1,339,21200,Reparación y Mantenimiento Edificios,1,339,2,0,0,0,500.54
1,339,22609,Actividades Juveniles  y Recreativas,1,339,2,45000,0,45000,44524.16
1,339,22700,Contratos de servicios juveniles,1,339,2,110000,0,110000,99801.68
1,340,10000,Retribuciones Altos Cargos,1,340,1,36740.58,-15420.42,21320.16,23605.87
1,340,11000,Retribuciones Personal Event.Gabinete,1,340,1,8700,-1010.32,7689.68,7689.68
1,340,12000,Retribuciones Basicas Funcionarios,1,340,1,16000,0,16000,0
1,340,12004,Retribuciones Básicas Funcionarios C2,1,340,1,0,0,0,14944.52
1,340,12100,Retribuciones Complementarias Funcionarios de Carr,1,340,1,29000,0,29000,29752.89
1,340,13000,Retribuciones Personal Laboral Fijo,1,340,1,145000,0,145000,99540.44
1,340,13100,Retribuciones Personal Laboral Temporal,1,340,1,0,0,0,28998.29
1,340,13101,Retribuciones Personal Monitor ,1,340,1,15000,0,15000,14930.42
1,340,16000,Seguridad Social ,1,340,1,68994.52,-5000,63994.52,57025.44
1,340,16001,Seg.Soc.Monitores Actividades,1,340,1,5200,0,5200,4692.24
1,340,21200,Mantenimiento de Polideportivo Municipal ,1,340,2,12000,0,12000,782.41
1,340,21300,Mantenimiento y Reparaciçon Instalaciones,1,340,2,45000,-12800,32200,31740.19
1,340,21600,Mantenimiento de Equipos Informaticos,1,340,2,0,0,0,1452
1,340,22000,Material oficina no inventariable,1,340,2,3000,0,3000,506.54
1,340,22100,Suministro de Energia Electrica,1,340,2,35000,0,35000,33442.38
1,340,22101,Sumnistro agua,1,340,2,7750,0,7750,690.61
1,340,22103,Combustible instalaciones deportivas,1,340,2,21000,0,21000,9802.68
1,340,22104,Vestuario Deportes,1,340,2,2000,0,2000,1270.41
1,340,22110,Productos de limpieza y aseo,1,340,2,500,0,500,994.86
1,340,22113,Suministro material deportivo,1,340,2,5000,15000,20000,24862.78
1,340,22199,Otros suministros,1,340,2,500,0,500,128.24
1,340,22200,Comunicaciones Telefónicas,1,340,2,4000,0,4000,3558.46
1,340,22300,Alquiler trasportes actividadaes,1,340,2,22000,0,22000,22808.5
1,340,22400,Seguros,1,340,2,8500,0,8500,5074.59
1,340,22609,Actividades y concentraciones deportivas,1,340,2,34000,0,34000,27896.45
1,340,22700,Servicios limpieza  Deportes,1,340,2,56000,0,56000,55036
1,340,22701,Contratos de Seguridada Deportes,1,340,2,0,0,0,965.58
1,340,22706,Contrato gestion serv. deportivos,1,340,2,325000,-3700,321300,308586.94
1,340,23020,Dietas personal ,1,340,2,500,0,500,0
1,340,23120,Gastos Locomocion Personal,1,340,2,0,0,0,1132.3
1,340,46600,Agrupacion Deportiva de la Sierra,1,340,4,8500,0,8500,8082
1,340,48900,Subvenciones,1,340,4,8000,3700,11700,11700
1,340,62200,Inversiones en Edificios Deportivos,1,340,6,25000,335000,360000,313662.48
1,340,62300,Instalaciones Edificios Deportivos,1,340,6,40000,37800,77800,88061.65
1,340,62600,Equipamiento Informático Deportes,1,340,6,0,0,0,1275.97
1,343,21200,Mantenimiento Piscina,1,343,2,20000,0,20000,11618.43
1,343,21300,Reparacion maquinaris y utillaje,1,343,2,30000,0,30000,28193.37
1,343,22100,Suministro electrico,1,343,2,82000,0,82000,67548.86
1,343,22101,Suministro agua y bromo,1,343,2,44000,0,44000,22845.8
1,343,22103,Combustible instalaciones pisicna,1,343,2,115000,0,115000,78986.93
1,343,22199,Otros suministros,1,343,2,1000,0,1000,0
1,343,22400,Seguros,1,343,2,1400,0,1400,572.84
1,343,22700,Servicio de limpieza instalaciones piscina,1,343,2,50000,0,50000,48998.88
1,343,22701,Contratos de Seguridad Piscina,1,343,2,0,0,0,470.69
1,343,22706,Contrato monitores Piscina,1,343,2,65000,0,65000,59035.5
1,343,22708,Contrato de mantenimiento piscina,1,343,2,35000,0,35000,31280.74
1,343,22799,Contrato servicios socorristas,1,343,2,70000,0,70000,62185.32
1,343,62500,Material Ocio Piscina,1,343,6,8000,0,8000,7667.77
1,430,22199,Suministros Varios ,1,430,2,2000,0,2000,987.97
1,430,22606,Feria de Comercio Local ,1,430,2,22000,0,22000,12876.89
1,430,22610,Actividades Fomento de Comercio Local ,1,430,2,50000,0,50000,45017.61
1,430,62700,Proyecto Circuito Ruta Media,1,430,6,18000,0,18000,17877.75
1,493,22706,Contratos de servicios Convenio de Consumo,1,493,2,5000,0,5000,4628.25
1,912,10000,Retribuciones Altos Cargos,1,912,1,141575,0,141575,140627.36
1,912,11000,Retribuciones Personal Event.Gabinete,1,912,1,67200,-18857.34,48342.66,52084.66
1,912,12000,Retribuciones Básicas Funcionarios,1,912,1,12169,7000,19169,0
1,912,12003,Retribuciones Básicas Funcionarios C1,1,912,1,0,0,0,10218.84
1,912,12100,Retribuciones Complementarias Funcionarios,1,912,1,18000,0,18000,19927.24
1,912,16000,Cotización Seguridad Social,1,912,1,65721.07,-6000,59721.07,62048.53
1,912,21300,Reparacion y mantenimiento maquinaria  e instalac,1,912,2,6500,0,6500,6289.92
1,912,21500,Reparacion mobiliario y enseres Equip.Gobierno,1,912,2,400,0,400,0
1,912,22001,"Prensa, Revistas, Libros y otras Publicaciones",1,912,2,400,0,400,0
1,912,22199,Suministros varios Equipo Gobierno y Gabinete Pren,1,912,2,1000,0,1000,0
1,912,22200,Gastos de telefonia ,1,912,2,7000,0,7000,4703.22
1,912,22400,Seguros,1,912,2,100,0,100,0
1,912,22601,Gastos de representacion Equipo de Gobierno,1,912,2,20000,0,20000,12075.9
