#Org,Prog,Econ,Denominación ,Vinc.Org.,Vinc.Func,Vinc.Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
1.0,130,22104,Vestuario de Policia Municipal,1.0,130,2,3000.0,0.0,3000.0,4934.13
1.0,130,22199,Suministros Varios Policia Local,1.0,130,2,2400.0,0.0,2400.0,2665.52
1.0,130,22200,Comunicaciones telefónicas Policia Local,1.0,130,2,8500.0,0.0,8500.0,6269.2
1.0,130,22400,Primas Seguros Policia,1.0,130,2,1500.0,0.0,1500.0,0.0
1.0,130,22401,Seguro Vehículos Policía Local,1.0,130,2,900.0,0.0,900.0,797.9
1.0,130,22700,Servicios limpieza  Policia,1.0,130,2,11000.0,0.0,11000.0,6563.04
1.0,130,22701,Contratos de Seguridada Policia Local,1.0,130,2,0.0,0.0,0.0,6051.98
1.0,130,22719,Servicio retirada de vehiculos,1.0,130,2,10000.0,0.0,10000.0,10411.15
1.0,130,23020,Dietas personal  Policia,1.0,130,2,1500.0,0.0,1500.0,488.04
1.0,130,23120,Gastos Locomocion Personal,1.0,130,2,1000.0,0.0,1000.0,414.25
1.0,130,62200,Acondicionamiento Parque de Seguridad Vial,1.0,130,6,25000.0,0.0,25000.0,0.0
1.0,130,62300,Inversiones en Equipamiento Policial,1.0,130,6,0.0,0.0,0.0,11434.52
1.0,130,62400,Vehiculo de Atrestados. Equipamiento,1.0,130,6,24000.0,300.0,24300.0,12798.99
1.0,132,12000,Retribuciones Básicas Policia Local Bescam,1.0,132,1,204000.0,0.0,204000.0,0.0
1.0,132,12004,Retribuciones Básicas Policia Local Bescam C2,1.0,132,1,0.0,0.0,0.0,174971.59
1.0,132,12100,Retribuciones Complementarias Policia Local  Besca,1.0,132,1,473000.0,0.0,473000.0,465737.64
1.0,132,15100,Gratificaciones Policía Municipal Bescam,1.0,132,1,2000.0,0.0,2000.0,649.42
1.0,432,16000,Seguridad Social Turismo,1.0,432,1,5105.0,0.0,5105.0,4603.25
1.0,132,16000,Seguridad Social Policía Municipal Bescam,1.0,132,1,183000.0,0.0,183000.0,179567.69
1.0,132,21400,Reparación Vehículos  Bescam,1.0,132,2,9000.0,5030.35,14030.35,13442.65
1.0,132,22104,Vestuario de Policia Municipal  Bescam Dotaciones,1.0,132,2,7000.0,5100.0,12100.0,13930.0
1.0,132,22401,Primas de Seguros Vehículos Bescam,1.0,132,2,6500.0,0.0,6500.0,7104.47
1.0,132,23020,Dietas personal  Policia,1.0,132,2,2000.0,0.0,2000.0,744.73
1.0,132,23120,Gastos Locomocion Personal,1.0,132,2,1000.0,0.0,1000.0,306.7
1.0,135,10000,RetribucionesOrganos de Gobierno Protección Civi,1.0,135,1,6735.0,0.0,6735.0,6396.23
1.0,135,12003,Retribuciones Básicas Func Protección Civi C1,1.0,135,1,18040.0,0.0,18040.0,16816.88
1.0,135,12100,Retribuciones Complem Funcionarios Protección Civi,1.0,135,1,22505.0,0.0,22505.0,22769.91
1.0,135,15100,Gratificaciones voluntarios de Protecc. Civil,1.0,135,1,0.0,2350.0,2350.0,3750.0
1.0,135,16000,Cuotas Sociales,1.0,135,1,13000.0,0.0,13000.0,12869.26
1.0,135,21300,Reparación Maquinaria y Utillaje,1.0,135,2,4500.0,0.0,4500.0,2540.67
1.0,135,21400,Reparación Vehículos,1.0,135,2,4000.0,0.0,4000.0,8022.09
1.0,135,22000,Material Protección Civil,1.0,135,2,1000.0,0.0,1000.0,4544.03
1.0,135,22103,Combustibles y Carburantes,1.0,135,2,4000.0,0.0,4000.0,3145.36
1.0,135,22104,Suministro de Vestuario Proteción Civil,1.0,135,2,5000.0,600.0,5600.0,5822.8
1.0,135,22199,Suministros Varios,1.0,135,2,1000.0,0.0,1000.0,595.1
1.0,135,22200,Comunicaciones Telefonicas Proteción Civil,1.0,135,2,1000.0,0.0,1000.0,1291.0
1.0,135,22401,Primas de Seguros Vehículos Protección Civil,1.0,135,2,5800.0,0.0,5800.0,3949.67
1.0,135,22402,Seg Responsabilidad Civil Unidad Canina,1.0,135,2,800.0,0.0,800.0,0.0
1.0,135,22404,Primas de Seguros Accidentes Protección Civil,1.0,135,2,3000.0,0.0,3000.0,1136.95
1.0,135,23020,Gastos Manutencion Voluntariado,1.0,135,2,2500.0,0.0,2500.0,2002.49
1.0,135,23120,Gastos Locomocion Personal,1.0,135,2,0.0,0.0,0.0,9.39
1.0,135,62300,Maquinaria e Instalaciones Proteccion Civil,1.0,135,6,6000.0,0.0,6000.0,0.0
1.0,135,62400,Vehículo Protección Civil,1.0,135,6,20000.0,0.0,20000.0,19968.31
1.0,135,62400,Vehículo Protección Civil,1.0,135,6,0.0,43577.02,43577.02,43572.18
1.0,151,10000,Retribuciones Altos Cargos,1.0,151,1,27700.0,0.0,27700.0,27822.64
1.0,151,11000,Retribuciones Personal Event.Gabinete,1.0,151,1,10000.0,0.0,10000.0,9100.38
1.0,151,12000,Retribuciones Básicas Funcionarios Urbanismo,1.0,151,1,74000.0,0.0,74000.0,0.0
1.0,151,12001,Retribuciones Básicas Funcionarios Urbanismo A1,1.0,151,1,0.0,0.0,0.0,19092.8
1.0,151,12002,Retribuciones Básicas Funcionarios Urbanismo A2,1.0,151,1,0.0,0.0,0.0,14926.12
1.0,151,12003,Retribuciones Básicas Funcionarios Urbanismo C1,1.0,151,1,0.0,0.0,0.0,23027.04
1.0,151,12004,Retribuciones Básicas Funcionarios Urbanismo C2,1.0,151,1,0.0,0.0,0.0,11146.32
1.0,151,12100,Retribuciones Complem Funcionarios Urbanismo,1.0,151,1,95000.0,0.0,95000.0,97460.41
1.0,151,16000,Seguros Sociales Personal Urbanismo,1.0,151,1,52359.99,0.0,52359.99,53811.79
1.0,151,21000,Repar.y Manten.Infraestructura,1.0,151,2,0.0,0.0,0.0,1811.87
1.0,151,21300,Mantenimiento de Instalaciones y Utillaje,1.0,151,2,0.0,0.0,0.0,2715.8
1.0,151,21400,Reparacion vehiculos Urbanismo,1.0,151,2,0.0,0.0,0.0,45.98
1.0,151,22200,Comunicaciones Telefónicas Vias Publicas,1.0,151,2,3000.0,0.0,3000.0,1063.37
1.0,151,22400,Seguros Urbanismo,1.0,151,2,0.0,0.0,0.0,242.93
1.0,151,22604,Indemnizaciones Responsabilidad Patrimonial Viario,1.0,151,2,10000.0,0.0,10000.0,13564.46
1.0,151,22706,Servicios Tecnicos Urbanisticos y topograficos,1.0,151,2,65000.0,0.0,65000.0,52366.12
1.0,151,22718,Servicios Tecnicos Convfeccion catalogo  Patrimonio,1.0,151,2,20000.0,0.0,20000.0,0.0
1.0,151,23020,Dietas personal,1.0,151,2,0.0,0.0,0.0,126.78
1.0,151,23120,Gastos Locomoción Urbanisticos,1.0,151,2,500.0,0.0,500.0,0.0
1.0,153,13000,Retribuciones Personal Fijo Brigada,1.0,153,1,100583.15,0.0,100583.15,77242.75
1.0,153,13100,Retribuciones Personal  temporal Brigada,1.0,153,1,0.0,5300.0,5300.0,28209.88
1.0,153,16000,Seguros Sociales Personal Brigada,1.0,153,1,36000.0,0.0,36000.0,36341.19
1.0,153,20400,Alquiler de Vehiculos Brigada municipal,1.0,153,2,0.0,0.0,0.0,0.0
1.0,153,21000,Repar.y Manten.Infraestructura,1.0,153,2,188000.0,-72000.0,116000.0,112119.84
1.0,153,21002,Repar.y Mantenim.Infraestructuras INEM,1.0,153,2,50000.0,-5300.0,44700.0,9746.77
1.0,153,21200,Reparaciones Nave Municipal,1.0,153,2,1500.0,0.0,1500.0,347.63
1.0,153,21300,Mantenimiento de Instalaciones y Utillaje,1.0,153,2,15000.0,-7000.0,8000.0,9750.05
1.0,153,21300,REM Mantenimiento de Instalaciones y Utillaje,1.0,153,2,0.0,536.33,536.33,468.55
1.0,153,21400,Reparacion vehiculos vias públicas,1.0,153,2,10000.0,-6500.0,3500.0,5262.5
1.0,153,21500,Mantenimiento Enseres Vias publicas,1.0,153,2,8500.0,0.0,8500.0,0.0
1.0,153,22100,Suministro Energia Electrica nave municipal,1.0,153,2,0.0,0.0,0.0,1269.25
1.0,153,22101,Suministro agua Vias Publicas,1.0,153,2,500.0,0.0,500.0,799.49
1.0,153,22103,Suministro Combustibles y Carburantes Vias Publica,1.0,153,2,7500.0,0.0,7500.0,4558.85
1.0,153,22104,Vestuario Brigadas Vias Publicas,1.0,153,2,750.0,0.0,750.0,2065.82
1.0,153,22199,Suministros Varios Vias Publicas,1.0,153,2,1000.0,0.0,1000.0,366.0
1.0,153,22200,Comunicaciones Telefónicas Vias Publicas,1.0,153,2,1000.0,0.0,1000.0,1105.38
1.0,153,22400,Seguros Urbanismo,1.0,153,2,2800.0,0.0,2800.0,2314.25
1.0,153,23020,Dietas personal,1.0,153,2,0.0,0.0,0.0,36.72
1.0,153,62300,Adquisicion de maquinaria y utillajes,1.0,153,6,0.0,0.0,0.0,0.0
1.0,153,62400,Vehiculo de Obras Públicas y Brigada Municipal,1.0,153,6,15000.0,0.0,15000.0,8349.0
1.0,155,61000,IFS.- Infraestrucuras Pavimentacion Vias,1.0,155,6,0.0,120000.0,120000.0,0.0
1.0,153,61000,REM/Infraestructuras Generales,1.0,153,6,0.0,1548.98,1548.98,0.0
1.0,155,61001,IFS.- Infraestructura en Avda de la Salud,1.0,155,6,0.0,225000.0,225000.0,895.4
1.0,155,61002,IFS.- Infraestrucuras Soterramiento de lineas,1.0,155,6,0.0,76000.0,76000.0,0.0
1.0,161,21000,Reparaciones Servicio de Aguas,1.0,161,2,150000.0,72000.0,222000.0,216871.66
1.0,161,22700,Limpieza de Alcantarillado,1.0,161,2,0.0,0.0,0.0,1335.66
1.0,161,22708,Servicios Recaudacion Canal Isabel II,1.0,161,2,22000.0,0.0,22000.0,20365.32
1.0,161,61000,IFS-Inversiones Infraestructura Servicio Aguas y Alcan,1.0,161,6,0.0,225000.0,225000.0,0.0
1.0,162,21200,Reparación y Mantenimiento Edificios,1.0,162,2,0.0,0.0,0.0,4077.84
1.0,162,22501,Tasa Autonomicas Eliminacion Residuos,1.0,162,2,40000.0,0.0,40000.0,42251.61
1.0,162,22700,Contrato Recogida de basuras,1.0,162,2,320000.0,0.0,320000.0,294265.65
1.0,162,22702,Contrato  Explotacion Punto Limpio,1.0,162,2,40000.0,0.0,40000.0,27632.52
1.0,163,22700,Contrato Limpieza Viaria,1.0,163,2,335000.0,0.0,335000.0,316118.98
1.0,163,22719,Servicio de Limpieza y Desinfección Viaria Infraes,1.0,163,2,8000.0,0.0,8000.0,4929.39
1.0,165,21001,Reparac.y Manten.Alumbrado Publico,1.0,165,2,20000.0,0.0,20000.0,52021.14
1.0,165,22100,Suministro de Energía Eléctrica Vias Publicas,1.0,165,2,225000.0,-4060.69,220939.31,190825.06
1.0,165,22719,Reparac.y Manten.Alumbrado Publico,1.0,165,2,45000.0,-5871.0,39129.0,4902.61
1.0,165,48900,Convenio de Akumbrado Publico Peñazarzal,1.0,165,4,0.0,4060.69,4060.69,4060.69
1.0,165,62300,Inversion Reposicion de Alumbrado Público,1.0,165,6,1711190.0,13500.0,1724690.0,37165.63
1.0,165,62300,REM/Inversion Reposicion de Alumbrado Público,1.0,165,6,0.0,60482.67,60482.67,60481.81
1.0,171,11000,Retribuciones Directora de medio Ambiente,1.0,171,1,0.0,0.0,0.0,0.0
1.0,171,21000,Repar.y Manten.Infraestructura Parques,1.0,171,2,18000.0,0.0,18000.0,21978.43
1.0,171,21001,Repar.y Mantenimiento de  Dehesa,1.0,171,2,25000.0,0.0,25000.0,0.0
1.0,171,21300,Reparacion  Mobiliario  y Columpios,1.0,171,2,20000.0,0.0,20000.0,5274.47
1.0,171,21300,REM/Reparacion  Mobiliario  y Columpios,1.0,171,2,0.0,2246.97,2246.97,0.0
1.0,171,22101,Parques Suministro de Agua,1.0,171,2,5000.0,0.0,5000.0,2649.36
1.0,171,22106,Suministros Sanitarios de Control de Plagas,1.0,171,2,0.0,0.0,0.0,2270.22
1.0,171,22110,Suministro de productos de Limpieza,1.0,171,2,0.0,0.0,0.0,525.14
1.0,171,22501,Tasas  y Otros Tributos,1.0,171,2,900.0,0.0,900.0,0.0
1.0,171,22605,Gastos  de  Comunicación Medio Ambiente,1.0,171,2,0.0,0.0,0.0,0.0
1.0,171,22699,Otros Gastos Medio Ambiente,1.0,171,2,0.0,0.0,0.0,6000.0
1.0,171,22718,Contrato  de Prestación Servicios Manten Jardines,1.0,171,2,410000.0,0.0,410000.0,385995.79
1.0,171,22719,Contrato Servicios   y Tratamien Anim Domésticos,1.0,171,2,10000.0,0.0,10000.0,27984.4
1.0,171,61000,IFS.- Inversiones Jardines,1.0,171,6,0.0,100000.0,100000.0,0.0
1.0,171,61000,REM Inversiones Infraestructura jardines y Caminos,1.0,171,6,0.0,18815.43,18815.43,18815.25
1.0,171,61001,Inversiones en Infraestructura medio Ambiental  La Dehesa y,1.0,171,6,200000.0,0.0,200000.0,0.0
1.0,171,62500,Equipamiento de Columpios y Mobiliario de Jardines,1.0,171,6,13000.0,0.0,13000.0,2464.2
1.0,171,62500,REM/Equipamiento de Columpios y Mobiliario de Jardines,1.0,171,6,0.0,35498.01,35498.01,35498.01
1.0,221,12700,Aportacion Plan Pensiones Personal,1.0,221,1,28000.0,0.0,28000.0,24056.0
1.0,221,16200,Accion Formacion y perfecionamiento del personal,1.0,221,1,12000.0,0.0,12000.0,11018.44
1.0,221,16203,Acción Social Asistencia Sanitaria Funiconarios,1.0,221,1,9910.0,0.0,9910.0,7403.64
1.0,221,16204,Acción Social del Personal Laboral,1.0,221,1,5250.0,0.0,5250.0,431.28
1.0,230,10000,Retribuciones Altos Cargos,1.0,230,1,27241.2,0.0,27241.2,23933.34
1.0,230,11000,Retribuciones Personal Event.Gabinete Servicios So,1.0,230,1,0.0,0.0,0.0,503.59
1.0,230,13000,Retribuciones Personal laboral Limpieza,1.0,230,1,3700.0,0.0,3700.0,0.0
1.0,230,16000,Cotización Seguridad Social,1.0,230,1,10000.0,0.0,10000.0,8715.1
1.0,230,21200,Reparaciones en Hogar Centro de Bienestar Social,1.0,230,2,1500.0,0.0,1500.0,12.0
1.0,230,21300,Reparaciones Maquinaria Sede Bienestar Social,1.0,230,2,10000.0,0.0,10000.0,5081.82
1.0,230,21300,REM/Reparaciones Maquinaria Centro Servicios Sociales,1.0,230,2,0.0,5378.3,5378.3,4994.09
1.0,230,22100,Energia Electrica Centro de Bienestar Social,1.0,230,2,12000.0,-122.28,11877.72,5233.62
1.0,230,22101,Agua Hogar de Tercera Edad,1.0,230,2,500.0,0.0,500.0,934.16
1.0,230,22103,Combustible y Carburante Hogar de Tercera Edad,1.0,230,2,0.0,0.0,0.0,0.0
1.0,230,22110,Productos Limpieza Hogar de Tercera Edad,1.0,230,2,1000.0,0.0,1000.0,36.9
1.0,230,22199,Suministros varios Hogar de Tercera Edad,1.0,230,2,500.0,0.0,500.0,6372.59
1.0,230,22200,Teléfono Servicios Sociales,1.0,230,2,4000.0,0.0,4000.0,4196.38
1.0,230,22601,Actividades Bienestar Social,1.0,230,2,0.0,0.0,0.0,3854.89
1.0,230,22700,Contrato Limpieza Servicios Sociales,1.0,230,2,3000.0,-3000.0,0.0,0.0
1.0,230,22719,Otros Contratos Gestión Servicios,1.0,230,2,0.0,0.0,0.0,0.0
1.0,234,22720,REMContrato Servicios  Centro de Servicios Sociales: Manuntencion,1.0,234,2,0.0,551.97,551.97,551.97
1.0,230,23000,Asignaciones Asistencias Organos de Gobierno,1.0,230,2,0.0,0.0,0.0,0.0
1.0,230,46300,Transferencias Mancomunidad Servicios Sociales,1.0,230,4,195000.0,0.0,195000.0,198621.68
1.0,230,48900,Subvenciones sin animo lucro Servicios sociales,1.0,230,4,2000.0,0.0,2000.0,9.6
1.0,230,48901,Ayudas Becas de Comedor,1.0,230,4,22500.0,0.0,22500.0,7179.16
1.0,230,48902,Ayudas  Acogida y Natalidad,1.0,230,4,20000.0,0.0,20000.0,0.0
1.0,234,62200,Reposición Edificio  Centro de Servicios Sociales,1.0,234,6,13000.0,4366.4,17366.4,7011.95
1.0,234,62201,REM/Reposición Edificio  Centro de Servicios Sociales,1.0,234,6,0.0,11150.63,11150.63,11150.63
1.0,234,13100,Retribuciones Personal Laboral temporal,1.0,234,1,16389.7,-10026.4,6363.3,6532.56
1.0,234,16000,Cotización Seguridad Social,1.0,234,1,5170.96,-2500.0,2670.96,2018.56
1.0,234,21200,Reparaciones en Hogar de Tercera Edad,1.0,234,2,2000.0,-1640.0,360.0,0.0
1.0,234,21300,Reparaciones Maquinaria Hogar de Tercera Edad,1.0,234,2,8000.0,3000.0,11000.0,9560.97
1.0,234,22100,Energia Electrica Hogar de Tercera Edad,1.0,234,2,15000.0,-1000.0,14000.0,13942.71
1.0,234,22101,Agua Hogar de Tercera Edad,1.0,234,2,3000.0,-475.0,2525.0,2355.2
1.0,234,22103,Combustible y Carburante Hogar de Tercera Edad,1.0,234,2,1500.0,-800.0,700.0,670.46
1.0,234,22110,Productos Limpieza Hogar de Tercera Edad,1.0,234,2,0.0,0.0,0.0,163.54
1.0,234,22199,Suministros varios Hogar Tercera Edad,1.0,234,2,500.0,0.0,500.0,719.99
1.0,234,22200,Teléfono Hogar 3ª Edad,1.0,234,2,1500.0,0.0,1500.0,1903.85
1.0,234,22404,Primas de Seguros Voluntarios Tercera Edad,1.0,234,2,0.0,0.0,0.0,385.0
1.0,234,22601,Actividades Tercera Edad. Comida Tradicional  y ot,1.0,234,2,36500.0,-8800.0,27700.0,24816.6
1.0,234,22700,Contrato Limpieza,1.0,234,2,15000.0,0.0,15000.0,14481.72
1.0,234,22718,Contrato de Servicios de Podólogo,1.0,234,2,4000.0,0.0,4000.0,3060.0
1.0,234,22719,Otros Contratos Gestión Servicios,1.0,234,2,18320.0,8000.0,26320.0,17265.96
1.0,234,22720,Contrato Servicios Hogar Mayores: Manuntencion,1.0,234,2,3000.0,0.0,3000.0,7900.48
1.0,234,48900,Subvenciones  Asociacion Mayores,1.0,234,4,1200.0,-1200.0,0.0,0.0
1.0,234,62300,Inversiones en Equipamiento Centro Tercera Edad,1.0,234,6,0.0,2650.0,2650.0,15577.82
1.0,234,62500,Equipamiento de mobiliario y enseres Centro Mayores,1.0,234,6,0.0,8425.0,8425.0,4249.52
1.0,241,10000,RetribucionesOrganos de Gobierno Empleo y Desarrollo,1.0,241,1,22100.0,0.0,22100.0,21333.29
1.0,241,12001,Retribuciones Básicas Funcionarios  A2,1.0,241,1,17020.48,0.0,17020.48,0.0
1.0,241,12002,Retribuciones  Basicas Funcionarios  A2,1.0,241,1,0.0,0.0,0.0,12480.85
1.0,241,12100,Retribuciones Complementarias,1.0,241,1,16500.0,0.0,16500.0,13361.82
1.0,241,13102,Retribuciones Contratos de Formacion,1.0,241,1,0.0,0.0,0.0,21599.29
1.0,241,13101,Retribuciones Contratos de Formacion,1.0,241,1,0.0,0.0,0.0,89649.78
1.0,241,13101,REM/Retribuciones Contratos de Formacion,1.0,241,1,0.0,67591.21,67591.21,0.0
1.0,241,14300,Retrib Complemento Programa Desesmpleados,1.0,241,1,45000.0,0.0,45000.0,0.0
1.0,241,14301,Retrib Complemento Colaborac Social II,1.0,241,1,0.0,0.0,0.0,7847.52
1.0,241,16000,Seguridad Social Empresa,1.0,241,1,14992.95,0.0,14992.95,13112.13
1.0,241,16001,Cuots Sociales Personal,1.0,241,1,8200.0,0.0,8200.0,5840.42
1.0,241,16001,REM/Cuotas Sociales Personal PIL,1.0,241,1,0.0,24333.83,24333.83,0.0
1.0,241,16002,Cuotas Sociales Personal Colabo Social II,1.0,241,1,0.0,0.0,0.0,8305.84
1.0,241,22706,Contratos de servicios de Formación,1.0,241,2,32000.0,-30000.0,2000.0,411.41
1.0,241,22706,REM/Contratos de servicios de Formación,1.0,241,2,0.0,4970.0,4970.0,4970.0
1.0,241,23120,Gastos Locomocion Personal,1.0,241,2,0.0,0.0,0.0,92.72
1.0,241,48000,Subvenciones  Asociacion Mayores,1.0,241,4,0.0,30000.0,30000.0,0.0
1.0,312,21300,"Reparación Maquinaria, Instalaciones y Utillaje",1.0,312,2,600.0,0.0,600.0,0.0
1.0,312,22720,Contratos de Servicios de Educación en la Salud,1.0,312,2,1000.0,0.0,1000.0,975.0
1.0,320,10000,Retribuciones Altos Cargos,1.0,320,1,20000.0,0.0,20000.0,20000.02
1.0,320,13000,Retribuciones Personal Fijo Educación,1.0,320,1,120250.0,0.0,120250.0,110400.12
1.0,320,16000,Seguros sociales Personal Educación,1.0,320,1,44542.68,0.0,44542.68,38396.21
1.0,320,21200,Reparación y mantenimiento Edificios Educación,1.0,320,2,30000.0,-11500.0,18500.0,12768.54
1.0,320,21300,Reparacion y Manten de Maquinaria e Instalac,1.0,320,2,30000.0,0.0,30000.0,27272.35
1.0,320,21300,REM/Reparacion y Manten de Maquinaria e Instalac,1.0,320,2,0.0,3917.67,3917.67,2568.8
1.0,320,21500,Reparación mobiliario y enseres,1.0,320,2,1000.0,0.0,1000.0,0.0
1.0,320,22001,Adquisicion de Libros y Material didactico digital,1.0,320,2,36000.0,0.0,36000.0,0.0
1.0,320,22100,Suministro Electrico Educacion,1.0,320,2,32000.0,0.0,32000.0,23259.19
1.0,320,22100,REM/Suministro Electrico Educacion,1.0,320,2,0.0,1126.66,1126.66,0.0
1.0,320,22101,Suminsitro Agua Educacion,1.0,320,2,12000.0,0.0,12000.0,7122.87
1.0,320,22103,Combustibles y Carburantes,1.0,320,2,80000.0,-19578.0,60422.0,36478.4
1.0,320,22104,Vestuario Personal Educación,1.0,320,2,1000.0,0.0,1000.0,671.43
1.0,320,22110,Productos limpieza y aseo,1.0,320,2,5000.0,0.0,5000.0,4864.59
1.0,320,22199,Suministros Varios Educacion,1.0,320,2,1000.0,0.0,1000.0,76.75
1.0,320,22200,Comunicaciones Telefónicas Educación,1.0,320,2,2500.0,0.0,2500.0,1738.15
1.0,320,22300,Alquiler Transportes Actividades Escolares,1.0,320,2,2000.0,0.0,2000.0,544.5
1.0,320,22400,Seguros Educación,1.0,320,2,200.0,0.0,200.0,0.0
1.0,320,22609,Actividades  Educativas,1.0,320,2,0.0,0.0,0.0,1021.5
1.0,320,22700,Contrato de Servicio de Limpieza Educacion,1.0,320,2,75000.0,0.0,75000.0,61141.11
1.0,320,22706,Contrato Prestación Servicios Casa de Niños,1.0,320,2,137800.0,0.0,137800.0,125925.15
1.0,320,22718,Contratos Servicios de Apoyo  Prevenc  Infancia,1.0,320,2,2000.0,0.0,2000.0,1290.0
1.0,320,22720,Contratos Servicios de Apoyo  y Otros Educativos,1.0,320,2,2000.0,0.0,2000.0,0.0
1.0,320,23120,Gastos Locomocion Personal,1.0,320,2,0.0,0.0,0.0,54.11
1.0,320,48900,Subvenciones Colegio Publico,1.0,320,4,5000.0,0.0,5000.0,5240.13
1.0,320,48900,REM/Subvenciones Colegio Publico,1.0,320,4,0.0,378.9,378.9,378.9
1.0,320,48901,Subvenciones Ampas Monitoras Infantiles,1.0,320,4,15000.0,0.0,15000.0,13780.13
1.0,320,62200,Inversiones en Edificios Educativos,1.0,320,6,55000.0,0.0,55000.0,44453.5
1.0,320,62200,REM/Inversiones en Edificios Educativos,1.0,320,6,0.0,44931.54,44931.54,54742.74
1.0,320,62500,Mobiliario Educacion,1.0,320,6,0.0,29667.5,29667.5,0.0
1.0,332,12002,Retribuciones  Basicas Funcionarios Biblioteca A2,1.0,332,1,0.0,0.0,0.0,15431.78
1.0,332,12003,Retribuciones  Basicas Funcionarios Biblioteca C1,1.0,332,1,0.0,0.0,0.0,14239.63
1.0,332,12004,Retribuciones  Basicas Funcionarios Biblioteca C2,1.0,332,1,0.0,0.0,0.0,21791.72
1.0,332,13000,Retribuciones Personal Fijo Biblioteca,1.0,332,1,0.0,2100.0,2100.0,3802.81
1.0,332,12000,Retribuciones  Basicas Funcionarios Biblioteca,1.0,332,1,55000.0,0.0,55000.0,0.0
1.0,332,12100,Retribuciones  Complemen Funcionarios.,1.0,332,1,56000.0,0.0,56000.0,57815.1
1.0,332,23020,Dietas personal,1.0,332,2,0.0,0.0,0.0,0.0
1.0,332,62600,Equipamiento Informático Deportes,1.0,332,6,0.0,0.0,0.0,0.0
1.0,332,16000,Gastos Sociales Personal Biblioteca,1.0,332,1,29000.0,0.0,29000.0,28998.24
1.0,332,62300,Inversiones en Maqunaria y Enseres Biblioteca,1.0,332,6,10000.0,0.0,10000.0,0.0
1.0,332,21200,Reparacion Edificio Biblioteca,1.0,332,2,4000.0,0.0,4000.0,275.55
1.0,332,21200,REM/Reparacion Edificio Biblioteca,1.0,332,2,0.0,2484.65,2484.65,2484.65
1.0,332,21300,Reparacion maquinaria e instalac  Biblioteca,1.0,332,2,4000.0,0.0,4000.0,4218.11
1.0,332,21300,REM/Reparacion maquinaria e instalac  Biblioteca,1.0,332,2,0.0,588.19,588.19,391.99
1.0,332,21600,Reparacion y Mantenimiento de Equipos Infor,1.0,332,2,2700.0,0.0,2700.0,1228.79
1.0,332,22000,Material Ordinario no inventar,1.0,332,2,1000.0,0.0,1000.0,0.0
1.0,332,22001,"Prensa, Revistas y Otros",1.0,332,2,10000.0,0.0,10000.0,14947.51
1.0,332,22002,Consumibles Informáticos,1.0,332,2,300.0,0.0,300.0,74.17
1.0,332,22100,Suministro energia Electrica Biblioteca,1.0,332,2,10200.0,0.0,10200.0,8012.22
